      255	2021-05-01 15:53:55	1	5	1	0
      255	2021-05-01 15:53:56	1	5	1	0
      256	2021-05-02 16:20:23	1	5	1	0
      263	2021-05-03 06:20:28	1	4	1	0
      296	2021-05-03 06:20:35	1	4	1	0
       15	2021-05-03 07:52:12	1	4	1	0
       18	2021-05-03 07:56:35	1	4	1	0
      174	2021-05-03 08:06:50	1	4	1	0
      174	2021-05-03 08:06:51	1	4	1	0
      384	2021-05-03 08:11:02	1	4	1	0
      384	2021-05-03 08:11:04	1	4	1	0
       81	2021-05-03 08:11:36	1	4	1	0
       39	2021-05-03 08:19:47	1	4	1	0
      198	2021-05-03 08:25:04	1	4	1	0
      209	2021-05-03 08:27:18	1	4	1	0
      350	2021-05-03 08:28:07	1	4	1	0
      234	2021-05-03 08:30:49	1	4	1	0
      405	2021-05-03 08:31:18	1	4	1	0
       68	2021-05-03 08:46:55	1	4	1	0
      360	2021-05-03 08:57:05	1	4	1	0
       40	2021-05-03 08:59:11	1	4	1	0
      261	2021-05-03 09:08:16	1	4	1	0
      206	2021-05-03 09:13:49	1	4	1	0
      248	2021-05-03 09:33:01	1	4	1	0
      366	2021-05-03 10:21:30	1	4	1	0
      399	2021-05-03 14:32:28	1	5	1	0
      385	2021-05-03 14:32:36	1	5	1	0
      277	2021-05-03 14:32:39	1	5	1	0
      383	2021-05-03 14:32:44	1	5	1	0
      418	2021-05-03 14:32:50	1	5	1	0
      296	2021-05-03 14:32:57	1	5	1	0
      362	2021-05-03 14:33:06	1	5	1	0
      256	2021-05-03 15:32:42	1	5	1	0
      256	2021-05-03 15:32:43	1	5	1	0
      255	2021-05-03 15:39:57	1	5	1	0
      255	2021-05-03 15:39:58	1	5	1	0
      209	2021-05-03 15:48:24	1	5	1	0
      273	2021-05-03 15:51:03	1	5	1	0
      305	2021-05-03 16:28:01	1	5	1	0
      305	2021-05-03 16:28:03	1	5	1	0
       39	2021-05-03 16:30:19	1	5	1	0
       68	2021-05-03 16:33:07	1	5	1	0
      405	2021-05-03 16:45:34	1	5	1	0
      359	2021-05-03 16:50:39	1	5	1	0
       18	2021-05-03 16:52:42	1	5	1	0
       16	2021-05-03 16:52:52	1	5	1	0
       15	2021-05-03 16:52:58	1	5	1	0
       17	2021-05-03 16:53:02	1	5	1	0
      350	2021-05-03 16:54:22	1	5	1	0
      360	2021-05-03 17:33:04	1	5	1	0
      198	2021-05-03 17:37:03	1	5	1	0
      198	2021-05-03 17:37:05	1	5	1	0
      345	2021-05-03 17:38:32	1	5	1	0
      234	2021-05-03 17:41:02	1	5	1	0
      358	2021-05-03 17:44:54	1	5	1	0
       81	2021-05-03 18:07:48	1	5	1	0
      206	2021-05-03 18:12:32	1	5	1	0
      150	2021-05-03 19:12:14	1	5	1	0
      263	2021-05-04 06:06:12	1	4	1	0
      296	2021-05-04 06:07:31	1	4	1	0
       18	2021-05-04 07:45:08	1	4	1	0
      198	2021-05-04 07:48:39	1	4	1	0
      384	2021-05-04 07:49:20	1	4	1	0
      384	2021-05-04 07:49:21	1	4	1	0
      150	2021-05-04 07:50:33	1	4	1	0
       81	2021-05-04 07:52:01	1	4	1	0
      111	2021-05-04 08:08:51	1	4	1	0
       15	2021-05-04 08:09:21	1	4	1	0
       39	2021-05-04 08:15:13	1	4	1	0
      174	2021-05-04 08:17:26	1	4	1	0
      174	2021-05-04 08:17:27	1	4	1	0
      174	2021-05-04 08:17:29	1	4	1	0
       68	2021-05-04 08:19:13	1	4	1	0
      234	2021-05-04 08:25:06	1	4	1	0
      405	2021-05-04 08:35:09	1	4	1	0
      206	2021-05-04 08:36:42	1	4	1	0
      209	2021-05-04 08:40:01	1	4	1	0
      360	2021-05-04 08:48:46	1	4	1	0
      358	2021-05-04 08:57:58	1	4	1	0
      261	2021-05-04 09:00:00	1	4	1	0
      305	2021-05-04 09:01:24	1	4	1	0
      248	2021-05-04 09:03:36	1	4	1	0
      397	2021-05-04 09:05:15	1	4	1	0
      399	2021-05-04 14:32:10	1	5	1	0
      385	2021-05-04 14:32:12	1	5	1	0
      277	2021-05-04 14:32:19	1	5	1	0
      383	2021-05-04 14:32:28	1	5	1	0
      418	2021-05-04 14:32:39	1	5	1	0
      362	2021-05-04 14:32:44	1	5	1	0
      296	2021-05-04 14:32:55	1	5	1	0
      395	2021-05-04 16:02:41	1	5	1	0
      111	2021-05-04 16:13:16	1	5	1	0
      397	2021-05-04 16:24:32	1	5	1	0
      234	2021-05-04 16:28:51	1	5	1	0
      358	2021-05-04 16:30:06	1	5	1	0
       39	2021-05-04 16:33:51	1	5	1	0
      350	2021-05-04 16:36:49	1	5	1	0
      359	2021-05-04 16:48:54	1	5	1	0
       18	2021-05-04 16:49:36	1	5	1	0
       15	2021-05-04 16:49:44	1	5	1	0
       16	2021-05-04 16:49:50	1	5	1	0
      405	2021-05-04 16:53:35	1	5	1	0
      345	2021-05-04 16:58:31	1	5	1	0
      198	2021-05-04 17:00:58	1	5	1	0
       81	2021-05-04 17:23:37	1	5	1	0
      384	2021-05-04 17:36:30	1	5	1	0
      384	2021-05-04 17:36:32	1	5	1	0
      360	2021-05-04 17:40:40	1	5	1	0
      206	2021-05-04 17:43:18	1	5	1	0
      366	2021-05-04 20:11:23	1	5	1	0
      366	2021-05-04 20:11:27	1	5	1	0
      365	2021-05-04 20:31:23	1	5	1	0
      365	2021-05-04 20:31:25	1	5	1	0
      263	2021-05-05 06:06:54	1	4	1	0
      296	2021-05-05 06:06:59	1	4	1	0
       18	2021-05-05 07:35:00	1	4	1	0
       15	2021-05-05 07:47:44	1	4	1	0
       15	2021-05-05 07:47:45	1	4	1	0
       81	2021-05-05 07:53:36	1	4	1	0
       81	2021-05-05 07:53:38	1	4	1	0
      174	2021-05-05 08:07:30	1	4	1	0
      174	2021-05-05 08:07:31	1	4	1	0
       39	2021-05-05 08:15:17	1	4	1	0
       68	2021-05-05 08:25:34	1	4	1	0
      358	2021-05-05 08:30:13	1	4	1	0
      405	2021-05-05 08:34:24	1	4	1	0
      198	2021-05-05 08:40:02	1	4	1	0
      206	2021-05-05 08:42:23	1	4	1	0
       40	2021-05-05 08:48:24	1	4	1	0
      360	2021-05-05 08:54:05	1	4	1	0
      209	2021-05-05 08:54:30	1	4	1	0
      248	2021-05-05 09:20:29	1	4	1	0
      397	2021-05-05 09:29:03	1	4	1	0
      234	2021-05-05 10:22:01	1	4	1	0
      366	2021-05-05 10:26:30	1	4	1	0
      366	2021-05-05 10:26:32	1	4	1	0
      261	2021-05-05 10:29:24	1	4	1	0
      397	2021-05-05 11:47:46	1	4	1	0
      397	2021-05-05 13:04:52	1	4	1	0
      397	2021-05-05 13:18:27	1	4	1	0
      397	2021-05-05 13:21:31	1	4	1	0
      397	2021-05-05 13:23:31	1	4	1	0
      397	2021-05-05 13:26:03	1	4	1	0
      397	2021-05-05 13:26:43	1	5	1	0
      397	2021-05-05 13:28:29	1	5	1	0
      397	2021-05-05 13:28:35	1	4	1	0
      296	2021-05-05 14:33:37	1	5	1	0
      277	2021-05-05 14:33:56	1	5	1	0
      399	2021-05-05 14:34:00	1	5	1	0
      399	2021-05-05 14:34:03	1	5	1	0
      418	2021-05-05 14:34:08	1	5	1	0
      383	2021-05-05 14:34:12	1	5	1	0
      362	2021-05-05 14:35:14	1	5	1	0
      273	2021-05-05 15:41:24	1	5	1	0
      202	2021-05-05 16:10:08	1	5	1	0
      202	2021-05-05 16:10:12	1	5	1	0
       68	2021-05-05 16:44:28	1	5	1	0
      359	2021-05-05 16:48:20	1	5	1	0
      395	2021-05-05 16:48:31	1	5	1	0
      397	2021-05-05 16:50:39	1	5	1	0
       18	2021-05-05 16:51:00	1	5	1	0
       15	2021-05-05 16:51:03	1	5	1	0
       17	2021-05-05 16:52:38	1	5	1	0
       19	2021-05-05 17:00:35	1	5	3	0
       16	2021-05-05 17:00:41	1	5	1	0
      384	2021-05-05 18:14:20	1	5	1	0
      384	2021-05-05 18:14:21	1	5	1	0
      256	2021-05-05 18:14:35	1	5	1	0
      256	2021-05-05 18:14:37	1	5	1	0
      305	2021-05-05 18:26:44	1	5	1	0
      358	2021-05-05 18:27:00	1	5	1	0
      234	2021-05-05 18:27:41	1	5	1	0
      405	2021-05-05 18:40:52	1	5	1	0
       39	2021-05-05 18:40:55	1	5	1	0
      350	2021-05-05 18:45:04	1	5	1	0
      360	2021-05-05 19:03:00	1	5	1	0
      206	2021-05-05 19:04:33	1	5	1	0
      198	2021-05-05 19:06:09	1	5	1	0
      263	2021-05-06 06:11:22	1	4	1	0
      296	2021-05-06 06:11:27	1	4	1	0
      296	2021-05-06 06:13:28	1	4	1	0
       18	2021-05-06 07:43:43	1	4	1	0
       15	2021-05-06 07:49:18	1	4	1	0
       81	2021-05-06 08:01:08	1	4	1	0
       39	2021-05-06 08:08:27	1	4	1	0
       40	2021-05-06 08:28:09	1	4	1	0
      206	2021-05-06 08:29:37	1	4	1	0
      405	2021-05-06 08:34:24	1	4	1	0
      358	2021-05-06 08:37:55	1	4	1	0
      360	2021-05-06 08:50:52	1	4	1	0
      397	2021-05-06 08:55:08	1	4	1	0
      305	2021-05-06 09:00:54	1	4	1	0
      305	2021-05-06 09:00:56	1	4	1	0
      397	2021-05-06 09:02:31	1	4	1	0
      261	2021-05-06 09:05:43	1	4	1	0
      234	2021-05-06 09:19:37	1	4	1	0
      350	2021-05-06 09:21:02	1	4	1	0
      397	2021-05-06 09:50:36	1	4	1	0
      209	2021-05-06 09:51:12	1	4	1	0
      397	2021-05-06 11:05:42	1	4	1	0
      366	2021-05-06 11:12:34	1	4	1	0
      296	2021-05-06 14:37:45	1	5	1	0
      383	2021-05-06 14:38:03	1	5	1	0
      277	2021-05-06 14:38:06	1	5	1	0
      399	2021-05-06 14:38:09	1	5	1	0
      418	2021-05-06 14:38:36	1	5	1	0
      362	2021-05-06 14:38:44	1	5	1	0
      397	2021-05-06 15:03:09	1	5	1	0
      273	2021-05-06 15:41:43	1	5	1	0
      395	2021-05-06 16:29:41	1	5	1	0
      367	2021-05-06 16:29:52	1	5	1	0
      256	2021-05-06 16:30:57	1	5	1	0
      256	2021-05-06 16:30:58	1	5	1	0
      345	2021-05-06 16:33:17	1	5	1	0
      358	2021-05-06 16:33:38	1	5	1	0
      358	2021-05-06 16:33:41	1	5	1	0
      305	2021-05-06 16:35:41	1	5	1	0
      305	2021-05-06 16:35:43	1	5	1	0
      359	2021-05-06 16:47:05	1	5	1	0
       18	2021-05-06 16:47:10	1	5	1	0
       15	2021-05-06 16:47:13	1	5	1	0
       16	2021-05-06 16:47:25	1	5	1	0
       39	2021-05-06 16:51:20	1	5	1	0
      405	2021-05-06 17:02:02	1	5	1	0
      360	2021-05-06 17:05:19	1	5	1	0
       81	2021-05-06 17:07:46	1	5	1	0
      350	2021-05-06 17:09:41	1	5	1	0
      198	2021-05-06 17:12:49	1	5	1	0
      234	2021-05-06 17:14:29	1	5	1	0
      206	2021-05-06 17:27:43	1	5	1	0
      263	2021-05-07 06:04:53	1	4	1	0
      296	2021-05-07 06:06:40	1	4	1	0
      263	2021-05-07 06:07:04	1	4	1	0
      365	2021-05-07 07:08:34	1	4	1	0
